date,BTC,SPY,QQQ,GLD,rolling_corr_BTC_SPY_30,rolling_corr_BTC_QQQ_30,rolling_corr_BTC_GLD_30
2017-07-28,0.055976459312710114,-0.0011731391585505513,-0.0008335648792009431,0.007513148009015813,0.002877571892684663,0.05429804578322551,0.23485821793191458
2017-07-31,0.02305861461784109,-0.0005670082219886297,-0.004240823136918537,0.000497141436738735,0.0005093877880176931,0.0431092720758324,0.23485272677097838
2017-08-01,0.04136568005046737,0.0022287960452980204,0.002303986595174612,-0.0008281573498963857,0.062142640048943265,0.10819499816865116,0.19797563240553404
2017-08-02,-0.043703887863688395,0.0004852013581564396,0.0027166341601538857,-0.0020721094073766766,0.08091939972601762,0.11229727849379895,0.21475962988135558
2017-08-03,-0.010065909923104965,-0.0019398642092576246,-0.0038902396663765826,0.0015780730897010375,0.09261148816730927,0.09615857592871865,0.2053466239947984
2017-08-04,0.03323827172823468,0.0018221574341403812,0.0018132366270349198,-0.007795007877933524,0.09065537021215557,0.09546824275655762,0.19602310989591354
2017-08-07,-0.012522904014560465,0.001859261954199054,0.006334841629228372,-0.001170079398244872,0.08576767435842522,0.0833600543090325,0.19699893944236987
2017-08-08,0.05113645178806925,-0.002460967442573514,-0.0017293857220876951,0.0029286252196467633,0.07049918607511602,0.06401743045131174,0.18405892546504854
2017-08-09,0.007338637068087461,-4.0443258266797955e-05,-0.0013166100761266009,0.012097447021525154,0.02001643828672903,0.003115384588946483,0.179426756412335
2017-08-10,-0.020343393671921062,-0.0141152679472758,-0.02144046627764684,0.007419009150111178,0.03305840417187489,0.015147166548344321,0.15585340502148312
2017-08-11,0.020951304072103216,0.0014768624873868763,0.007587038218933362,0.004745929138368465,0.01833482475538206,-0.001361138973433855,0.1515880714167331
2017-08-14,0.05156027081009573,0.009913157463539157,0.012878254749729035,-0.007085267529929218,0.06152954187529892,0.02792945775259693,0.11362909130835412
2017-08-15,0.0622516262238304,-0.00012168410806889796,0.0006947821863310111,-0.007709973753280863,0.05430834077494087,0.04586131150994274,0.12454130060636577
2017-08-16,-0.034963297362193724,0.0017443511422865488,0.001735749496527994,0.007356587865762876,0.04645725532548011,0.04540711037908401,0.09203182949036114
2017-08-17,0.053702531721719904,-0.015590831781010173,-0.020446354311005055,0.005087388200541554,-0.035402864471629256,-0.025685481307793252,0.10099655089247925
2017-08-18,-0.023371486512409723,-0.0015632070426735423,-0.000707563858194149,-0.0015511470324107712,-0.01705862383151233,-0.009598270483789511,0.10152305141133205
2017-08-21,-0.009969386883926346,0.0007828272421606108,-0.0012745167458374507,0.003761242845462087,-0.015376931386148898,0.008285290451562247,0.09555029894288698
2017-08-22,-0.01753279391329199,0.010456978180371168,0.0152428216944267,-0.0044802867383513245,-0.05986963613646409,-0.014058993217057145,0.11242732725616945
2017-08-23,0.024446272369793798,-0.0035853976532770337,-0.0035614525135182484,0.003764012764913005,-0.043991539533137426,0.004225417329278492,0.11829299275451262
2017-08-24,0.005659730722154199,-0.0023307163884056514,-0.0029434438295187215,-0.0030977419091872127,-0.04362977353942259,0.005183432595624448,0.13035067145660545
2017-08-25,0.04679025929135472,0.002336161317875174,-0.002108666619978661,0.00367977757788851,-0.01744626215507,0.022628862041282782,0.16612640932319167
2017-08-28,0.0009922970060323166,4.0889761363516186e-05,0.0030992463201453546,0.015887241323122137,-0.017934206695807614,0.01991677652058074,0.13505654285276653
2017-08-29,0.009754062079267989,0.0011448665002031788,0.003932308124252604,-0.002165370117892307,-0.03154858495751731,-0.055892336318682435,0.0778151563063224
2017-08-30,0.04539508081068666,0.004737594445477278,0.011750716933836003,-0.0004822375823823055,-0.027127913225174653,-0.03631972034234108,0.07472766508465538
2017-08-31,-0.0012273904630449861,0.006016015609472181,0.010715520220872188,0.011740109359922757,-0.03738475103594951,-0.047067112605662605,0.05188907026500503
2017-09-01,0.03521822793667462,0.0014141985534779078,-0.0013679890557166674,0.0019074868860278205,-0.008458398189255457,-0.056402370101542414,-0.2044544016763755
2017-09-05,-0.07148098457316787,-0.007182052937397487,-0.008972602739968694,0.011105822624147166,0.09323525264405813,0.05493842419768124,-0.30651912217691113
2017-09-06,0.027944821136310694,0.003413801511736425,0.003040984172819172,-0.005099639102463471,0.10641239698878575,0.05997569257959997,-0.3273729707521741
2017-09-07,0.04760128465240676,-0.00012150668288080091,0.002342727210035367,0.010409273716583733,0.11561752428550384,0.10626696198251946,-0.22014297520934265
2017-09-08,0.001997481436449622,-0.0011747073358194804,-0.008661579707134326,-0.0012487317568095069,0.11442500588748757,0.09549770275300926,-0.22982480608404224
2017-09-11,-0.019147217735197453,0.010665909644017146,0.01151099091598451,-0.01390951004141594,0.059379202554050964,0.05646255759182379,-0.1761569432813801
2017-09-12,-0.004474447615126498,0.003370651257886381,0.0023993967235467206,0.0029320865361757154,0.053211377582428075,0.06103173514560369,-0.1770418827011966
2017-09-13,-0.008259434175280633,0.00047990401924846715,0.0013678019419074428,-0.0075063211125158125,0.043059088302856506,0.05382692389015869,-0.13972045576051365
2017-09-14,-0.07362865962382814,-0.0003197825477505578,-0.00587351454718954,0.004378632274500305,0.051381584722662445,0.1250447124120731,-0.191078220547208
2017-09-15,-0.16494021224523592,0.00133781438642111,0.003435009618548479,-0.004993658845909965,0.013757912795405704,0.0440741719501512,-0.026053288169811516
2017-09-18,-0.0043327815424594185,0.00212689112764175,-0.0013050801046876614,-0.009320481159882155,0.007093930263368362,0.04196294404241723,0.010389455843820129
2017-09-19,0.11974097663384309,0.0010011212557412552,0.0017176228106756675,0.002090704406561672,0.016236674536284912,0.05761863679343772,0.013664001775989792
2017-09-20,-0.05188219231519409,0.00036004320492533104,-0.0030864197535196425,-0.008024394158241077,0.033882464890524024,0.08062226128354422,0.0526637218870052
2017-09-21,-0.0036875128574367366,-0.002679356954265799,-0.00612315101447658,-0.007603947581297454,0.036083405140560014,0.08330905159228104,0.05187065651431939
2017-09-22,-0.06643764550414766,0.00020048919389203945,-0.0009691264016974399,0.0045647212259536385,0.00377170145248537,0.06065338641337347,0.03884552642268854
2017-09-25,-0.0304167317162235,-0.0020445798590775777,-0.010532150776492388,0.010467380720545316,0.013286484183191056,0.07418478372138958,0.002914574863397973
2017-09-26,0.06925894187576076,0.0006025790381536389,0.0025910364149472898,-0.01116196900345301,-0.05343860621814936,0.032028308683480576,-0.03319735761490948
2017-09-27,-0.007649310872894333,0.003894331138719176,0.009010267514132808,-0.009420172161767049,-0.050498002968414675,0.024068490443924825,0.0158722115181818
2017-09-28,0.08005596664634784,0.0011997600481841175,-0.0003461165721914128,0.0018855550090177697,-0.03781933135951711,0.024224965613950496,0.047550401273487496
2017-09-29,-0.003441057893119992,0.00351507888948821,0.007201717332665947,-0.005155060960641444,0.10798899260737674,0.1434406641141758,0.025441960191883883
2017-10-02,0.011818986660009356,0.004338653823123595,0.0008937779307502947,-0.006662279980259922,0.10327555193086545,0.13959080337747565,0.01581273337116864
2017-10-03,0.0032577754830689365,0.0021401395051967587,0.002129413380742573,0.0004968121222157507,0.10250617765786257,0.13785187839899335,0.01974156561959338
2017-10-04,-0.0172265386612257,0.0011864272721999747,0.0009596271162464198,0.002813870727468304,0.1482253109461547,0.1802754340559072,0.008764423547244521
2017-10-05,-0.02231320510770818,0.005925106651981427,0.009792508388603682,-0.005364364116530518,0.15451040446754333,0.16682122333178043,0.008920742612502407
2017-10-06,0.0193291669925324,-0.0011387732666332528,0.001356300013356293,0.004729505476269491,0.15040624715426448,0.17135846266406757,0.019552081961689515
2017-10-09,0.03949087785137784,-0.0016511381059085561,-0.0011512935119830647,0.00817573705508301,0.11476996496704682,0.17969245101037884,0.032379633464361644
2017-10-10,0.036259400867337366,0.00263831462924613,0.0007458132754700753,0.002621231979030192,0.12307506316213714,0.17575988524410752,0.04236732227957701
2017-10-11,-0.003234201523705571,0.001570968501889869,0.0029810298102730393,0.0031862745098039102,0.12390212489740679,0.17269266175415965,0.042782690348182356
2017-10-12,0.015311762389746741,-0.0014900792095368098,-0.0018238313970340148,0.0008143985666584364,0.08483929006131019,0.12019633464302769,0.04545255397626661
2017-10-13,0.12919716052019803,0.0012174049639339657,0.0038573458755095658,0.007567743510456415,0.08154566636960944,0.16447696708044748,0.13322322193439495
2017-10-16,-0.020959131503510475,0.0013335948226407268,0.0034380477284865485,-0.006864803747375192,0.07937808598341112,0.16502209548686014,0.13691281591066656
2017-10-17,0.011623853372537463,0.0007050804966262092,0.0012764528048903045,-0.006830934374237652,-0.050897451749806005,0.09000568916121324,0.2247057934113929
2017-10-18,-0.025829661034648344,0.0009785884839070835,-0.0012077294689101237,-0.0037664783427494575,-0.0605937759925534,0.09137262137655784,0.24005258480577982
2017-10-19,-0.0027263096022911437,0.0002737368997338674,-0.0036947467418739777,0.00591764609188794,-0.044365096803575074,0.0845877187762674,0.1957246875704369
2017-10-20,0.02089554912621705,0.005160483209007305,0.002697053469385313,-0.006373069695236544,-0.025150282107313782,0.09692821336391669,0.18416291534872836
2017-10-23,-0.007393414107685126,-0.0038893858661589453,-0.006522762423967543,0.001562371515500427,0.0343320410538832,0.14154945315216452,0.1684257332013427
2017-10-24,-0.016389680013402574,0.0017570575144121303,0.0016921619059722115,-0.0038587848932676305,0.035003322843804564,0.1401457322143619,0.17598509672824647
2017-10-25,-0.05923350882362466,-0.004950109136136693,-0.0037840394618354756,0.00016483969339819993,0.11591500070515047,0.17050699981680514,0.16190596905317195
2017-10-26,0.038469058912988574,0.0012926475770742574,-0.0031879536050085644,-0.008405438813349764,0.10052146846260879,0.09295542291483957,0.1811380451171342
2017-10-27,0.026869460309490334,0.008176199045582644,0.029123571039749052,0.004736973323360871,0.16317714882031722,0.1875479389300672,0.1572973651173789
2017-10-30,0.07096527643268091,-0.003725117380250609,0.002248082517579242,0.001902398676592032,0.08338959800427476,0.18468859713591246,0.16425295146539554
2017-10-31,-0.0028318318758686623,0.001557935735402971,0.0037603905530019244,-0.0037975728556096655,0.08841272085834984,0.19696467681892413,0.14107403861426845
2017-11-01,0.05134322114905432,0.0013221854949727607,-0.0003286230694626857,0.003646308113035568,0.08392640223661325,0.1581499881388632,0.1103613417112357
2017-11-02,0.04777276464398894,0.00038836459630586795,-0.001906640367784651,0.0006605565188670948,0.06179169994953071,0.12864193981439873,0.10207884182404808
2017-11-03,0.042780709001882355,0.0033386389225065205,0.009617284763701939,-0.004703358362901144,0.06086762305563428,0.1326110874223799,0.15515875311144298
2017-11-06,-0.002180318128851222,0.0015476881406513154,0.0033927056828153557,0.008539214060686362,0.011860527899541779,0.05575811903396782,0.21915111216890354
2017-11-07,-0.054937662084006966,-0.0006953834266323344,0.0005852136027728605,-0.003616933826551705,0.06615609524368665,0.07161848313444934,0.357911448473671
2017-11-08,0.02333631854505369,0.0017010090078031226,0.004029113595286571,0.0034650606385611127,0.08698521929553976,0.09569244885865437,0.3479506881086658
2017-11-09,0.04488463286154265,-0.0036278028637097837,-0.005242718446928474,0.004110827920743132,0.03814319209856545,0.08837301632156562,0.35907503117980566
2017-11-10,-0.04057812281888562,-0.0003098733391470043,-6.506604178257991e-05,-0.008187996397281627,0.07077130999435506,0.11364454169208536,0.39947868267111125
2017-11-13,-0.07627853403470897,0.0009299081716303004,0.0012363352421129736,0.0014860067695865453,0.06354950501958154,0.11220330215992143,0.3602806846002083
2017-11-14,0.11154322470304256,-0.0023226106147052894,-0.0036394358878418798,0.0020608358750309197,-0.02028916953394873,0.037540908116116,0.3569531167111773
